month,year,Descripcion Division,Desc Tam Empresa,Rango de edad,Desc Sexo,Salario
septiembre,2016,Transportes y Comunicaciones,"entre 501 y 1,000",30-34 años,Hombre,455.81
septiembre,2016,Transportes y Comunicaciones,"entre 501 y 1,000",25-29 años,Hombre,371.11
septiembre,2016,Transportes y Comunicaciones,"entre 501 y 1,000",20-24 años,Hombre,258.31
septiembre,2016,Transportes y Comunicaciones,"entre 501 y 1,000",15-19 años,Hombre,173.08
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",Menores de 15 años,Mujer,276
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",75 o más años,Mujer,459.2
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",70-74 años,Mujer,812.71
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",65-69 años,Mujer,774.96
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",60-64 años,Mujer,823.51
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",55-59 años,Mujer,929.92
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",50-54 años,Mujer,901.06
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",45-49 años,Mujer,868.61
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",40-44 años,Mujer,739.09
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",35-39 años,Mujer,681.62
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",30-34 años,Mujer,615.65
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",25-29 años,Mujer,494.98
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",20-24 años,Mujer,328.32
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",15-19 años,Mujer,197.78
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",75 o más años,Hombre,456.67
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",70-74 años,Hombre,630.24
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",65-69 años,Hombre,626.17
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",60-64 años,Hombre,684.89
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",55-59 años,Hombre,862.66
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",50-54 años,Hombre,874.29
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",45-49 años,Hombre,795.89
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",40-44 años,Hombre,728.2
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",35-39 años,Hombre,676.48
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",30-34 años,Hombre,606.19
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",25-29 años,Hombre,494.56
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",20-24 años,Hombre,313.85
septiembre,2016,Transportes y Comunicaciones,"más de 1,000",15-19 años,Hombre,192.99
septiembre,2016,No aplica,No aplica,Menores de 15 años,Mujer,
septiembre,2016,No aplica,No aplica,75 o más años,Mujer,
septiembre,2016,No aplica,No aplica,70-74 años,Mujer,
septiembre,2016,No aplica,No aplica,65-69 años,Mujer,
septiembre,2016,No aplica,No aplica,60-64 años,Mujer,
septiembre,2016,No aplica,No aplica,55-59 años,Mujer,
septiembre,2016,No aplica,No aplica,50-54 años,Mujer,
septiembre,2016,No aplica,No aplica,45-49 años,Mujer,
septiembre,2016,No aplica,No aplica,40-44 años,Mujer,
septiembre,2016,No aplica,No aplica,35-39 años,Mujer,
septiembre,2016,No aplica,No aplica,30-34 años,Mujer,
septiembre,2016,No aplica,No aplica,25-29 años,Mujer,
septiembre,2016,No aplica,No aplica,20-24 años,Mujer,
septiembre,2016,No aplica,No aplica,15-19 años,Mujer,
septiembre,2016,No aplica,No aplica,Menores de 15 años,Hombre,
septiembre,2016,No aplica,No aplica,75 o más años,Hombre,
septiembre,2016,No aplica,No aplica,70-74 años,Hombre,
septiembre,2016,No aplica,No aplica,65-69 años,Hombre,
septiembre,2016,No aplica,No aplica,60-64 años,Hombre,
septiembre,2016,No aplica,No aplica,55-59 años,Hombre,
septiembre,2016,No aplica,No aplica,50-54 años,Hombre,
septiembre,2016,No aplica,No aplica,45-49 años,Hombre,
septiembre,2016,No aplica,No aplica,40-44 años,Hombre,
septiembre,2016,No aplica,No aplica,35-39 años,Hombre,
septiembre,2016,No aplica,No aplica,30-34 años,Hombre,
septiembre,2016,No aplica,No aplica,25-29 años,Hombre,
septiembre,2016,No aplica,No aplica,20-24 años,Hombre,
septiembre,2016,No aplica,No aplica,15-19 años,Hombre,
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,Menores de 15 años,Mujer,
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,75 o más años,Mujer,86.25
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,70-74 años,Mujer,147.56
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,65-69 años,Mujer,107.4
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,60-64 años,Mujer,135.49
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,55-59 años,Mujer,130.08
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,50-54 años,Mujer,136.21
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,45-49 años,Mujer,136.91
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,40-44 años,Mujer,133.03
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,35-39 años,Mujer,128.4
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,30-34 años,Mujer,127.48
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,25-29 años,Mujer,120.09
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,20-24 años,Mujer,127.38
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,15-19 años,Mujer,119.29
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,75 o más años,Hombre,104.45
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,70-74 años,Hombre,101.49
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,65-69 años,Hombre,121.64
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,60-64 años,Hombre,129.94
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,55-59 años,Hombre,128.72
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,50-54 años,Hombre,111.15
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,45-49 años,Hombre,122.22
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,40-44 años,Hombre,123.81
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,35-39 años,Hombre,116.16
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,30-34 años,Hombre,119.39
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,25-29 años,Hombre,115.3
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,20-24 años,Hombre,121.02
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",1,15-19 años,Hombre,114.07
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,75 o más años,Mujer,113.85
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,70-74 años,Mujer,134.39
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,65-69 años,Mujer,159.13
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,60-64 años,Mujer,174.68
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,55-59 años,Mujer,153.07
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,50-54 años,Mujer,140.41
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,45-49 años,Mujer,148.66
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,40-44 años,Mujer,138.15
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,35-39 años,Mujer,143.06
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,30-34 años,Mujer,144.3
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,25-29 años,Mujer,134.5
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,20-24 años,Mujer,124.29
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,15-19 años,Mujer,113.09
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,75 o más años,Hombre,116.67
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,70-74 años,Hombre,118.92
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,65-69 años,Hombre,125.29
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,60-64 años,Hombre,148.01
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,55-59 años,Hombre,139
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,50-54 años,Hombre,130.82
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,45-49 años,Hombre,124.73
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,40-44 años,Hombre,127.1
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,35-39 años,Hombre,128.38
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,30-34 años,Hombre,126.79
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,25-29 años,Hombre,122.24
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,20-24 años,Hombre,117.13
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 2 y 5,15-19 años,Hombre,110.48
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,Menores de 15 años,Mujer,108.1
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,75 o más años,Mujer,139.47
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,70-74 años,Mujer,141.48
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,65-69 años,Mujer,149.69
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,60-64 años,Mujer,213.19
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,55-59 años,Mujer,203.38
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,50-54 años,Mujer,176.77
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,45-49 años,Mujer,182.81
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,40-44 años,Mujer,183.43
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,35-39 años,Mujer,185.76
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,30-34 años,Mujer,185.27
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,25-29 años,Mujer,167.36
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,20-24 años,Mujer,141.4
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,15-19 años,Mujer,121.3
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,Menores de 15 años,Hombre,111.63
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,75 o más años,Hombre,131.41
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,70-74 años,Hombre,140.88
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,65-69 años,Hombre,160
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,60-64 años,Hombre,189.29
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,55-59 años,Hombre,189.38
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,50-54 años,Hombre,179.57
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,45-49 años,Hombre,175.97
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,40-44 años,Hombre,169.03
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,35-39 años,Hombre,172.69
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,30-34 años,Hombre,166.63
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,25-29 años,Hombre,154.27
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,20-24 años,Hombre,135.73
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 6 y 50,15-19 años,Hombre,124.93
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,Menores de 15 años,Mujer,
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,75 o más años,Mujer,106.29
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,70-74 años,Mujer,124.57
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,65-69 años,Mujer,147.63
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,60-64 años,Mujer,188.79
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,55-59 años,Mujer,201.25
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,50-54 años,Mujer,197.52
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,45-49 años,Mujer,202.39
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,40-44 años,Mujer,202.57
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,35-39 años,Mujer,197.19
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,30-34 años,Mujer,210.82
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,25-29 años,Mujer,184.06
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,20-24 años,Mujer,147.42
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,15-19 años,Mujer,126.62
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,Menores de 15 años,Hombre,114.18
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,75 o más años,Hombre,159.88
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,70-74 años,Hombre,157.71
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,65-69 años,Hombre,172.82
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,60-64 años,Hombre,216.24
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,55-59 años,Hombre,246.83
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,50-54 años,Hombre,240.35
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,45-49 años,Hombre,229.83
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,40-44 años,Hombre,222.05
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,35-39 años,Hombre,216.07
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,30-34 años,Hombre,206.51
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,25-29 años,Hombre,186.88
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,20-24 años,Hombre,153.1
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 51 y 250,15-19 años,Hombre,131.91
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,Menores de 15 años,Mujer,104
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,75 o más años,Mujer,142.57
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,70-74 años,Mujer,141.53
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,65-69 años,Mujer,172.31
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,60-64 años,Mujer,147.95
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,55-59 años,Mujer,159.87
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,50-54 años,Mujer,162.93
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,45-49 años,Mujer,170.48
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,40-44 años,Mujer,176.83
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,35-39 años,Mujer,170.71
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,30-34 años,Mujer,173.09
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,25-29 años,Mujer,175.5
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,20-24 años,Mujer,145.12
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,15-19 años,Mujer,127.99
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,Menores de 15 años,Hombre,138
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,75 o más años,Hombre,137.88
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,70-74 años,Hombre,149.43
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,65-69 años,Hombre,174.98
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,60-64 años,Hombre,183.64
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,55-59 años,Hombre,208.03
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,50-54 años,Hombre,206.72
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,45-49 años,Hombre,211.18
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,40-44 años,Hombre,202.03
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,35-39 años,Hombre,201.87
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,30-34 años,Hombre,193.7
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,25-29 años,Hombre,179.97
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,20-24 años,Hombre,152.14
octubre,2016,"Agricultura, Ganadería, Silvicultura, Pesca y Caza",entre 251 y 500,15-19 años,Hombre,129.97
